swr,theta,r0,x0,r1,x1,region,parallel,series,Region G 1,Region T 1,Region G -1,Region T -1,Region G 2,Region T 2,Region G -2,Region T -2,Region G 5,Region T 5,Region G -5,Region T -5,Region G 10,Region T 10,Region G -1,Region T -1,Region G 15,Region T 15,Region G -15,Region T -15,Region G 20,Region T 20,Region G -20,Region T -20,Region G 25,Region T 25,Region G -25,Region T -25,
8.0,175,0.15,0.44,1.00,-0.68,1,-0.40,0.68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
8.0,176,0.15,0.44,1.00,-0.65,1,-0.40,0.65,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,
8.0,177,0.15,0.43,1.00,-0.62,1,-0.40,0.62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,178,0.15,0.42,1.00,-0.59,1,-0.39,0.59,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,179,0.15,0.41,1.00,-0.56,1,-0.39,0.56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,180,0.15,0.41,1.00,-0.53,1,-0.39,0.53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,181,0.15,0.40,1.00,-0.49,1,-0.38,0.49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,182,0.14,0.39,1.00,-0.45,1,-0.38,0.45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,183,0.14,0.38,1.00,-0.41,1,-0.38,0.41,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,184,0.14,0.38,1.00,-0.37,1,-0.38,0.37,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,185,0.14,0.37,1.00,-0.32,1,-0.38,0.32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,186,0.14,0.36,1.00,-0.26,1,-0.38,0.26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,187,0.14,0.36,1.00,-0.19,1,-0.38,0.19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,188,0.14,0.35,1.00,-0.05,1,-0.40,0.05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
8.0,189,0.14,0.34,0.14,0.35,2,-0.40,0.01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,190,0.14,0.33,0.14,0.35,2,-0.40,0.01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,191,0.14,0.33,0.14,0.35,2,-0.40,0.02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,192,0.14,0.32,0.14,0.34,2,-0.40,0.03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,193,0.14,0.31,0.14,0.34,2,-0.40,0.03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,194,0.14,0.31,0.14,0.34,2,-0.40,0.04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,195,0.14,0.30,0.14,0.34,2,-0.40,0.04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,196,0.14,0.29,0.14,0.34,2,-0.40,0.05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,197,0.14,0.28,0.14,0.34,2,-0.40,0.06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,198,0.13,0.28,0.13,0.34,2,-0.39,0.06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,199,0.13,0.27,0.13,0.34,2,-0.39,0.07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,200,0.13,0.26,0.13,0.34,2,-0.39,0.08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,201,0.13,0.26,0.13,0.34,2,-0.39,0.08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,202,0.13,0.25,0.13,0.34,2,-0.39,0.09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,203,0.13,0.24,0.13,0.34,2,-0.39,0.10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,204,0.13,0.24,0.13,0.34,2,-0.39,0.10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,205,0.13,0.23,0.13,0.34,2,-0.39,0.11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,206,0.13,0.22,0.13,0.34,2,-0.39,0.12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,207,0.13,0.22,0.13,0.34,2,-0.39,0.12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,208,0.13,0.21,0.13,0.34,2,-0.39,0.13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,209,0.13,0.20,0.13,0.34,2,-0.39,0.13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,210,0.13,0.20,0.13,0.34,2,-0.39,0.14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,211,0.13,0.19,0.13,0.34,2,-0.39,0.15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,212,0.13,0.18,0.13,0.34,2,-0.39,0.15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,213,0.13,0.18,0.13,0.34,2,-0.38,0.16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,214,0.13,0.17,0.13,0.33,2,-0.38,0.17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,215,0.13,0.16,0.13,0.33,2,-0.38,0.17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,216,0.13,0.16,0.13,0.33,2,-0.38,0.18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,217,0.13,0.15,0.13,0.33,2,-0.38,0.18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,218,0.13,0.14,0.13,0.33,2,-0.38,0.19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,219,0.13,0.14,0.13,0.33,2,-0.38,0.20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,220,0.13,0.13,0.13,0.33,2,-0.38,0.20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,221,0.13,0.12,0.13,0.33,2,-0.38,0.21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,222,0.13,0.12,0.13,0.33,2,-0.38,0.22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,223,0.13,0.11,0.13,0.33,2,-0.38,0.22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,224,0.13,0.10,0.13,0.33,2,-0.38,0.23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,225,0.13,0.10,0.13,0.33,2,-0.38,0.24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,226,0.13,0.09,0.13,0.33,2,-0.38,0.24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,227,0.13,0.08,0.13,0.33,2,-0.38,0.25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,228,0.13,0.08,0.13,0.33,2,-0.38,0.25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,229,0.13,0.07,0.13,0.33,2,-0.38,0.26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,230,0.13,0.06,0.13,0.33,2,-0.38,0.27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,231,0.13,0.06,0.13,0.33,2,-0.38,0.27,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,232,0.13,0.05,0.13,0.33,2,-0.38,0.28,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,233,0.13,0.05,0.13,0.33,2,-0.38,0.29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,234,0.13,0.04,0.13,0.33,2,-0.38,0.29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,235,0.13,0.03,0.13,0.33,2,-0.38,0.30,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,236,0.13,0.03,0.13,0.33,2,-0.38,0.31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,237,0.13,0.02,0.13,0.33,2,-0.38,0.31,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,238,0.13,0.01,0.13,0.33,2,-0.38,0.32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,239,0.13,0.01,0.13,0.33,2,-0.38,0.32,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,240,0.12,0.00,0.12,0.33,2,-0.38,0.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,241,0.13,-0.01,0.13,0.33,2,-0.38,0.34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,242,0.13,-0.01,0.13,0.33,2,-0.38,0.34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,243,0.13,-0.02,0.13,0.33,2,-0.38,0.35,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,244,0.13,-0.03,0.13,0.33,2,-0.38,0.36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,245,0.13,-0.03,0.13,0.33,2,-0.38,0.36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,246,0.13,-0.04,0.13,0.33,2,-0.38,0.37,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,247,0.13,-0.05,0.13,0.33,2,-0.38,0.38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,248,0.13,-0.05,0.13,0.33,2,-0.38,0.38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,249,0.13,-0.06,0.13,0.33,2,-0.38,0.39,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,250,0.13,-0.06,0.13,0.33,2,-0.38,0.40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,251,0.13,-0.07,0.13,0.33,2,-0.38,0.40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,252,0.13,-0.08,0.13,0.33,2,-0.38,0.41,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,253,0.13,-0.08,0.13,0.33,2,-0.38,0.42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,254,0.13,-0.09,0.13,0.33,2,-0.38,0.42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,255,0.13,-0.10,0.13,0.33,2,-0.38,0.43,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,256,0.13,-0.10,0.13,0.33,2,-0.38,0.44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
8.0,257,0.13,-0.11,0.13,0.33,2,-0.38,0.44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,258,0.13,-0.12,0.13,0.33,2,-0.38,0.45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,259,0.13,-0.12,0.13,0.33,2,-0.38,0.46,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,260,0.13,-0.13,0.13,0.33,2,-0.38,0.46,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,261,0.13,-0.14,0.13,0.33,2,-0.38,0.47,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,262,0.13,-0.14,0.13,0.33,2,-0.38,0.48,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,263,0.13,-0.15,0.13,0.33,2,-0.38,0.48,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,264,0.13,-0.16,0.13,0.33,2,-0.38,0.49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,265,0.13,-0.16,0.13,0.33,2,-0.38,0.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,266,0.13,-0.17,0.13,0.33,2,-0.38,0.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,267,0.13,-0.18,0.13,0.34,2,-0.38,0.51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,
8.0,268,0.13,-0.18,0.13,0.34,2,-0.39,0.52,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,269,0.13,-0.19,0.13,0.34,2,-0.39,0.52,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,270,0.13,-0.20,0.13,0.34,2,-0.39,0.53,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,271,0.13,-0.20,0.13,0.34,2,-0.39,0.54,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,272,0.13,-0.21,0.13,0.34,2,-0.39,0.55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,273,0.13,-0.22,0.13,0.34,2,-0.39,0.55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,274,0.13,-0.22,0.13,0.34,2,-0.39,0.56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,275,0.13,-0.23,0.13,0.34,2,-0.39,0.57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,276,0.13,-0.24,0.13,0.34,2,-0.39,0.57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,277,0.13,-0.24,0.13,0.34,2,-0.39,0.58,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,278,0.13,-0.25,0.13,0.34,2,-0.39,0.59,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,279,0.13,-0.26,0.13,0.34,2,-0.39,0.60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,
8.0,280,0.13,-0.26,0.13,0.34,2,-0.39,0.60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,281,0.13,-0.27,0.13,0.34,2,-0.39,0.61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,282,0.13,-0.28,0.13,0.34,2,-0.39,0.62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,283,0.14,-0.28,0.14,0.34,2,-0.40,0.63,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,284,0.14,-0.29,0.14,0.34,2,-0.40,0.63,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,285,0.14,-0.30,0.14,0.34,2,-0.40,0.64,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,286,0.14,-0.31,0.14,0.34,2,-0.40,0.65,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,287,0.14,-0.31,0.14,0.34,2,-0.40,0.66,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,288,0.14,-0.32,0.14,0.34,2,-0.40,0.66,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,289,0.14,-0.33,0.14,0.35,2,-0.40,0.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,290,0.14,-0.33,0.14,0.35,2,-0.40,0.68,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,291,0.14,-0.34,0.14,0.35,2,-0.40,0.69,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,292,0.14,-0.35,0.14,0.35,2,-0.40,0.70,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,293,0.14,-0.36,0.14,0.35,2,-0.41,0.70,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,294,0.14,-0.36,0.14,0.35,2,-0.41,0.71,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,295,0.14,-0.37,0.14,0.35,2,-0.41,0.72,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,296,0.14,-0.38,0.14,0.35,2,-0.41,0.73,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,297,0.14,-0.38,0.14,0.35,2,-0.41,0.74,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,298,0.14,-0.39,0.14,0.35,2,-0.41,0.74,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,299,0.15,-0.40,0.15,0.35,2,-0.41,0.75,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,300,0.15,-0.41,0.15,0.35,2,-0.41,0.76,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,301,0.15,-0.41,0.15,0.35,2,-0.41,0.77,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,302,0.15,-0.42,0.15,0.35,2,-0.42,0.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,303,0.15,-0.43,0.15,0.36,2,-0.42,0.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,304,0.15,-0.44,0.15,0.36,2,-0.42,0.79,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,305,0.15,-0.44,0.15,0.36,2,-0.42,0.80,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,
8.0,306,0.15,-0.45,0.15,0.36,2,-0.42,0.81,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,
8.0,307,0.15,-0.46,0.15,0.36,2,-0.42,0.82,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,
8.0,308,0.15,-0.47,0.15,0.36,2,-0.42,0.83,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,
8.0,309,0.15,-0.48,0.15,0.36,2,-0.43,0.84,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,
8.0,310,0.15,-0.48,0.15,0.36,2,-0.43,0.85,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,
8.0,311,0.16,-0.49,0.16,0.36,2,-0.43,0.85,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,
8.0,312,0.16,-0.50,0.16,0.36,2,-0.43,0.86,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,313,0.16,-0.51,0.16,0.36,2,-0.43,0.87,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,314,0.16,-0.52,0.16,0.37,2,-0.43,0.88,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,315,0.16,-0.52,0.16,0.37,2,-0.44,0.89,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,316,0.16,-0.53,0.16,0.37,2,-0.44,0.90,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,317,0.16,-0.54,0.16,0.37,2,-0.44,0.91,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,318,0.16,-0.55,0.16,0.37,2,-0.44,0.92,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,319,0.16,-0.56,0.16,0.37,2,-0.44,0.93,2,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,320,0.17,-0.57,0.17,0.37,2,-0.45,0.94,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,321,0.17,-0.57,0.17,0.37,2,-0.45,0.95,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,322,0.17,-0.58,0.17,0.37,2,-0.45,0.96,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,323,0.17,-0.59,0.17,0.38,2,-0.45,0.97,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,324,0.17,-0.60,0.17,0.38,2,-0.45,0.98,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,325,0.17,-0.61,0.17,0.38,2,-0.46,0.99,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,
8.0,326,0.17,-0.62,0.17,0.38,2,-0.46,1.00,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,
